#Name Ra Dec Flux[V] maj_ax min_ax
NGC460 18.673333333333336 -73.2975 -- -- --
NGC461 19.336 -33.84088888888889 -- 1.2 0.95
NGC462 19.545802083333335 4.226088333333333 -- 0.347 0.305
NGC463 19.74254375 16.325484166666666 -- 0.677 0.325
NGC464 19.77644583333333 34.94654722222222 -- 0.293 0.205
NGC465 18.925 -73.32833333333333 -- 5.0 4.0
NGC466 19.3051325 -58.90989666666667 -- 0.753 0.618
NGC467 19.792285416666665 3.300731111111111 11.85 1.117 1.027
NGC468 19.951664583333333 32.76790527777778 -- 0.533 0.363
NGC469 19.887674999999998 14.870772222222223 -- 0.42 0.193
NGC470 19.93688583333333 3.4100075 11.78 1.657 0.961
NGC471 19.998315833333333 14.786198333333333 -- 0.44 0.422
NGC472 20.119574166666666 32.70907805555556 -- 0.593 0.546
NGC473 19.979415 16.544800833333333 12.63 0.97 0.64
NGC474 20.0278625 3.415516944444444 11.51 7.94 6.31
NGC475 20.00834833333333 14.861064444444445 -- 0.357 0.271
NGC476 20.082927916666662 16.020145555555555 -- 0.48 0.326
NGC477 20.33475416666667 40.488170555555556 -- 0.673 0.579
NGC478 20.03691208333333 -22.37746027777778 -- 0.44 0.264
NGC479 20.315636666666666 3.8623319444444446 -- 0.39 0.312
NGC480 20.143291249999997 -9.880223611111111 -- 0.357 0.185
NGC481 20.302132083333337 -9.21118972222222 -- 0.707 0.579
NGC482 20.085089166666666 -40.966100555555556 -- 1.337 0.348
NGC483 20.484618750000003 33.52100611111111 -- 0.68 0.598
NGC484 19.894724166666666 -58.52441916666667 -- 1.09 0.719
NGC485 20.364975 7.018058333333333 -- 1.043 0.313
NGC486 20.543975000000003 5.411447222222223 -- 0.243 0.175
NGC487 20.479581666666668 -16.370327222222222 -- 0.667 0.427
NGC488 20.44498625 5.256839722222222 -- 5.01 3.63
NGC489 20.474542916666667 9.20662861111111 -- 1.097 0.307
NGC490 20.51196875 5.367163611111111 14.48 0.353 0.29
NGC491 20.33510625 -34.06334222222222 12.54 0.917 0.66
NGC492 20.556495833333333 5.417036944444445 -- 0.397 0.294
NGC493 20.5374375 0.9453361111111112 -- 1.2 0.384
NGC494 20.730665416666668 33.17388861111111 -- 1.46 0.496
NGC495 20.733158333333332 33.47140138888889 -- 0.8 0.512
NGC496 20.79828 33.5292825 -- 0.653 0.418
NGC497 20.599070416666667 0.8752125000000001 -- 1.32 0.581
NGC498 20.79694166666667 33.48932888888889 -- 0.317 0.253
NGC499 20.7978975 33.46018222222222 12.3 1.35 0.864
NGC500 20.664017083333334 5.387210555555556 -- 0.487 0.35
NGC501 20.843355 33.43296222222222 -- 0.38 0.35
NGC502 20.731490833333332 9.049177777777778 -- 0.747 0.687
NGC503 20.868438333333334 33.331833333333336 -- 0.503 0.383
NGC504 20.866277916666668 33.20436416666667 -- 1.083 0.325
NGC505 20.7379425 9.468905 -- 0.54 0.356
NGC507 20.916458333333335 33.25617222222222 -- 1.457 1.34
NGC508 20.919058333333332 33.28068944444444 -- 0.767 0.69
NGC509 20.850475 9.433635277777778 -- 1.05 0.378
NGC511 20.878037083333332 11.29097638888889 -- 0.573 0.493
NGC512 20.998820833333333 33.90782861111111 -- 1.23 0.344
NGC513 21.11168875 33.799506666666666 13.4 0.67 0.389
NGC514 21.016235416666664 12.917458333333332 11.65 1.257 0.93
NGC515 21.16043833333333 33.472768333333335 -- 0.82 0.623
NGC516 21.03366708333333 9.551776944444445 -- 1.01 0.343
NGC517 21.182525 33.42959444444444 -- 0.97 0.446
NGC518 21.073542916666664 9.33089 -- 1.343 0.484
NGC519 21.11933083333333 -1.6412658333333332 -- 0.387 0.278
NGC520 21.145416666666666 3.7915 11.42 -- --
NGC521 21.140720416666664 1.7313641666666668 -- 1.443 1.414
NGC522 21.19106083333333 9.994623055555556 -- 1.83 0.366
NGC523 21.3364375 34.02515833333333 -- 1.2 0.456
NGC524 21.19892875 9.538913611111111 -- 2.303 2.119
NGC525 21.220512083333332 9.703374722222222 -- 0.8 0.384
NGC526 20.976571666666665 -35.065475 14.6 0.49 0.402
NGC527 20.992290416666666 -35.115113055555554 -- 1.183 0.355
NGC528 21.389893333333333 33.671412777777775 -- 1.017 0.529
NGC529 21.41785541666667 34.713016111111116 -- 1.067 0.789
NGC530 21.173594583333333 -1.5871050000000002 -- 1.39 0.361
NGC531 21.57831291666667 34.75407916666666 -- 0.647 0.375
NGC532 21.322293333333334 9.264241944444445 -- 2.133 0.683
NGC533 21.38086416666667 1.7592322222222223 14.11 1.603 1.219
NGC534 21.1858925 -38.12909694444444 -- 0.617 0.555
NGC535 21.379752916666668 -1.4082166666666667 -- 0.77 0.277
NGC536 21.590752083333335 34.703073888888895 -- 1.463 0.585
NGC538 21.358595833333336 -1.55062 -- 0.91 0.4
NGC539 21.340563333333336 -18.163878333333333 -- 0.58 0.29
NGC540 21.787107916666663 -20.036589444444445 -- 0.417 0.292
NGC541 21.434612083333334 -1.3794683333333333 12.08 0.987 0.888
NGC542 21.628497499999998 34.675513055555555 -- 0.717 0.201
NGC543 21.458355 -1.2927783333333331 -- 0.62 0.248
NGC544 21.30008875 -38.09446444444445 -- 0.6 0.468
NGC545 21.496333333333332 -1.3402222222222222 13.34 2.4 1.6
NGC546 21.30339375 -38.06915861111111 -- 0.7 0.308
NGC547 21.502586666666666 -1.3451199999999999 13.34 1.687 1.214
NGC548 21.510474583333334 -1.2256125000000002 -- 0.49 0.402
NGC549 21.368672500000002 -38.2674775 -- 1.393 0.307
NGC550 21.67730166666667 2.0223097222222224 -- 1.277 0.536
NGC551 21.919301666666666 37.1829975 -- 1.02 0.49
NGC554 21.790166666666664 -22.72522222222222 -- 0.575 0.363
NGC555 21.79920208333333 -22.76205 -- 0.46 0.359
NGC556 21.80259875 -22.697846944444446 -- 0.273 0.246
NGC557 21.604688333333335 -1.6386436111111111 -- 0.72 0.49
NGC558 21.817379583333334 -1.9709219444444446 -- 0.48 0.278
NGC559 22.387083333333333 63.301111111111105 9.5 9.7 9.7
NGC560 21.855856250000002 -1.9130033333333332 -- 1.417 0.34
NGC561 22.078212500000003 34.30870833333333 -- 0.74 0.474
NGC562 22.12202166666667 48.38710916666667 -- 0.713 0.585
NGC563 21.792092083333333 -18.65330388888889 -- 0.6 0.552
NGC564 21.950825416666667 -1.8794230555555556 -- 0.88 0.722
NGC565 22.04247 -1.3059936111111112 -- 1.027 0.308
NGC566 22.262401666666666 32.33226555555556 -- 0.827 0.331
NGC567 21.760017083333334 -10.265249166666667 -- 0.637 0.344
NGC568 21.987530416666665 -35.71762805555556 12.59 0.937 0.674
NGC569 22.279815416666665 11.131441666666667 -- 0.61 0.317
NGC570 22.244325833333335 0.9489711111111111 -- 0.83 0.681
NGC571 22.48315 32.50141111111111 -- 0.347 0.333
NGC572 22.15168375 -39.307358888888885 -- 0.567 0.476
NGC573 22.705592916666667 41.25725472222222 -- 0.447 0.393
NGC574 22.262975 -35.59894166666667 -- 0.54 0.367
NGC575 22.69436625 21.440427222222223 13.02 0.9 0.666
NGC576 22.240387500000004 -51.59869722222223 -- 0.58 0.534
NGC577 22.669631666666668 -1.994366388888889 -- 0.94 0.639
NGC578 22.618949999999998 -22.66721111111111 10.93 4.17 2.75
NGC579 22.943763333333333 33.61555527777778 -- 0.797 0.621
NGC580 22.669631666666668 -1.994366388888889 -- 0.94 0.639
NGC581 23.339166666666667 60.65888888888889 7.4 7.4 7.4
NGC582 22.991854166666666 33.47651388888889 -- 1.467 0.411
NGC583 22.4340875 -18.339402777777778 -- 0.48 0.451
NGC584 22.83634625 -6.867991666666667 10.48 3.72 2.4
NGC585 22.925410833333334 0.9329666666666666 -- 1.677 0.402
NGC586 22.90350375 -6.893798055555555 13.16 0.987 0.434
NGC587 23.138891666666666 35.35861444444445 -- 1.5 0.51
NGC588 23.188333333333333 30.648333333333333 14.44 -- --
NGC589 23.166367916666665 -12.042690555555556 -- 0.603 0.41
NGC590 23.420371666666668 44.928866111111105 -- 2.34 0.95
NGC591 23.380127083333335 35.668229999999994 13.9 0.92 0.534
NGC592 23.300783333333335 30.646427777777777 -- 1.253 1.253
NGC593 23.086475 -12.354441666666666 -- 0.777 0.202
NGC594 23.237145833333333 -16.536050000000003 -- 0.65 0.351
NGC595 23.389708333333335 30.69161111111111 -- -- --
NGC596 23.216269166666667 -7.031568333333333 -- 1.647 1.383
NGC597 23.06194875 -33.49713416666667 -- 0.55 0.495
NGC598 23.46206875 30.660175 5.72 60.26 35.48
NGC599 23.224095833333333 -12.191255833333333 -- 0.75 0.705
NGC600 23.27205 -7.311405555555555 -- 0.85 0.34
NGC601 23.224095833333333 -12.191255833333333 -- 0.75 0.705
NGC602 22.3838875 -73.56059166666667 13.018 -- --
NGC603 23.68333333333333 30.233333333333334 14.0 -- --
NGC604 23.63375 30.783611111111114 -- -- --
NGC605 23.75976416666667 41.2481475 -- 0.827 0.496
NGC606 23.70895125 21.41843666666667 -- 0.56 0.526
NGC608 23.867626250000004 33.65673638888889 -- 0.8 0.544
NGC609 24.102083333333333 64.53999999999999 11.0 3.1 3.1
NGC611 23.575000000000003 -20.133333333333333 -- -- --
NGC612 23.49062916666667 -36.49327777777778 13.15 0.827 0.595
NGC613 23.575979166666666 -29.41848888888889 12.71 5.5 4.37
NGC614 23.967634583333336 33.68198111111111 -- 0.8 0.72
NGC615 23.7737 -7.340233611111111 -- 1.61 0.805
NGC617 23.510570416666667 -9.774152500000001 14.7 0.337 0.229
NGC619 23.71575125 -36.4893875 -- 0.757 0.515
NGC620 24.248693333333332 42.32324388888889 -- 0.563 0.507
NGC621 24.204445833333335 35.51213194444444 -- 0.897 0.807
NGC622 24.000558333333334 0.6633722222222223 13.3 0.83 0.465
NGC623 23.776603333333338 -36.49020166666667 -- 0.833 0.717
NGC624 23.962837083333334 -10.00296611111111 -- 0.69 0.469
NGC625 23.7693 -41.4362 11.25 6.61 2.04
NGC626 23.800381666666667 -39.1460475 -- 0.683 0.656
NGC627 0.0 0.0 -- -- --
NGC628 24.173937916666667 15.783640833333333 9.46 9.33 8.71
NGC630 23.902039583333337 -39.35779111111111 -- 0.893 0.697
NGC631 24.196163750000004 5.835349166666666 -- 0.57 0.479
NGC632 24.323189166666666 5.877264722222223 -- 0.673 0.606
NGC633 24.097575000000003 -37.32156666666667 -- 0.66 0.554
NGC634 24.577829166666664 35.36485277777778 -- 1.167 0.443
NGC636 24.777205416666664 -7.512631944444444 -- 1.333 1.12
NGC637 25.775000000000002 64.03833333333333 8.2 3.6 3.6
NGC638 24.907679583333334 7.237256666666667 -- 0.603 0.422
NGC639 24.746882916666667 -29.924263055555556 -- 0.62 0.198
NGC640 24.853679166666666 -9.40116888888889 -- 0.45 0.261
NGC641 24.6634575 -42.52750916666667 -- 0.987 0.927
NGC642 24.776324999999996 -29.91499083333333 -- 0.907 0.526
NGC643 23.733291666666666 -75.55475 -- 2.2 2.2
NGC644 24.720572083333334 -42.585211111111114 -- 0.71 0.369
NGC645 25.036241666666665 5.7267166666666665 -- 1.467 0.352
NGC646 24.348458333333333 -64.89580555555557 -- 1.51 1.02
NGC647 24.984141666666662 -9.242429444444443 -- 1.26 0.95
NGC648 24.665743333333335 -17.8311325 -- 0.733 0.411
NGC649 25.031065833333333 -9.272129444444445 -- 0.567 0.238
NGC650 25.58189875 51.57542611111111 17.48 2.307 2.307
NGC651 25.58189875 51.57542611111111 17.48 2.307 2.307
NGC652 25.1808175 7.9829525 -- 0.68 0.299
NGC653 25.607333750000002 35.63835805555556 -- 1.39 0.306
NGC654 26.007916666666667 61.88305555555556 6.5 6.4 6.4
NGC655 25.47965875 -13.081807222222222 -- 0.487 0.409
NGC656 25.613554166666667 26.143047499999998 -- 0.747 0.657
NGC657 25.85 55.84 -- -- --
NGC658 25.54018375 12.601818333333332 -- 0.923 0.517
NGC659 26.107916666666668 60.678888888888885 7.9 7.7 7.7
NGC660 25.75979166666667 13.645680555555556 11.16 6.31 2.4
NGC661 26.06082875 28.70587833333333 -- 0.92 0.662
NGC662 26.147922083333334 37.69580722222222 13.84 0.62 0.471
NGC663 26.5875 61.211666666666666 7.1 18.0 18.0
NGC664 25.9408175 4.222981944444444 -- 0.75 0.63
NGC665 26.233739166666666 10.422923611111111 -- 1.357 0.841
NGC666 26.525785 34.374499166666666 -- 0.583 0.397
NGC667 26.236097916666665 -22.918955833333335 -- 0.39 0.328
NGC668 26.5943725 36.46035277777778 -- 0.683 0.547
NGC669 26.81718 35.56328194444444 -- 2.077 0.498
NGC670 26.853564166666665 27.88582138888889 12.72 1.24 0.496
NGC671 26.746521249999997 13.125097222222223 16.71 0.777 0.326
NGC672 26.976985 27.432783333333333 11.09 6.17 2.29
NGC673 27.093587499999998 11.521566666666667 -- 1.07 0.728
NGC674 27.8232 22.357969444444446 -- 3.98 1.26
NGC675 27.286608333333334 13.05901388888889 -- 0.747 0.314
NGC676 27.238825416666668 5.907519166666667 12.0 4.0 1.2
NGC677 27.308527916666666 13.055343055555555 -- 0.933 0.84
NGC678 27.35351375 21.997280555555555 -- 3.8 0.79
NGC679 27.43232666666667 35.78559972222222 -- 0.983 0.905
NGC680 27.447051249999998 21.970872777777775 -- 1.353 1.056
NGC681 27.295059583333334 -10.426336944444444 -- 1.447 0.984
NGC682 27.26908625 -14.974787777777777 -- 0.877 0.684
NGC683 27.44454 11.701466666666667 -- 0.457 0.402
NGC684 27.558459583333335 27.645680277777778 -- 2.027 0.486
NGC685 26.92847375 -52.76189111111111 -- 1.043 0.835
NGC686 27.233934166666668 -23.798133055555557 -- 1.013 0.831
NGC687 27.638450416666668 36.37085944444444 13.33 0.983 0.885
NGC688 27.684028333333334 35.28455583333333 -- 0.907 0.381
NGC689 27.465689583333337 -27.46658638888889 -- 0.713 0.485
NGC690 26.950308333333332 -16.722188888888887 -- 0.353 0.184
NGC691 27.673786250000003 21.75997027777778 -- 1.61 1.224
NGC692 27.174929583333334 -48.64852333333333 -- 0.98 0.843
NGC693 27.628530833333336 6.1452100000000005 12.44 2.34 1.2
NGC694 27.74371666666667 21.99755 -- 0.507 0.365
NGC695 27.80978291666667 22.58221 -- 0.507 0.466
NGC696 27.380186666666667 -34.90510777777778 -- 0.917 0.403
NGC697 27.8232 22.357969444444446 -- 3.98 1.26
NGC698 27.431987916666667 -34.831135 -- 0.4 0.352
NGC699 27.682033333333337 -12.035616666666666 -- 0.853 0.222
NGC700 28.052957083333332 36.09737694444445 -- 0.553 0.288
NGC701 27.766179166666667 -9.702563055555554 -- 1.553 0.715
NGC702 27.829583333333332 -4.055 -- 1.17 0.81
NGC703 28.164951666666667 36.1713625 -- 0.773 0.526
NGC704 28.15697833333333 36.12687972222222 -- 0.63 0.517
NGC705 28.175 36.14333333333333 -- 1.2 0.2
NGC706 27.960489583333334 6.296853333333333 12.5 1.11 0.755
NGC707 27.862917916666667 -8.505373055555555 -- 0.68 0.544
NGC708 28.193675 36.15181388888889 13.29 1.847 1.108
NGC709 28.210979583333334 36.223397222222225 -- 0.5 0.26
NGC710 28.224670833333334 36.05265277777777 -- 0.75 0.45
NGC711 28.11577833333333 17.512689444444444 -- 0.817 0.343
NGC712 28.285200416666665 36.81984027777778 -- 0.913 0.658
NGC713 28.839713749999998 -9.083796388888889 -- 0.763 0.214
NGC714 28.373515416666667 36.2212675 -- 1.323 0.371
NGC715 28.302121666666665 -12.872789722222223 -- 0.61 0.293
NGC716 28.24856125 12.708525833333333 -- 0.967 0.425
NGC717 28.47966041666667 36.22940611111111 -- 1.01 0.263
NGC718 28.305350833333332 4.195789722222222 11.67 1.247 1.147
NGC719 28.4119175 19.840474444444443 -- 0.797 0.59
NGC720 28.252179166666664 -13.738680555555554 -- 4.68 2.45
NGC721 28.689403333333335 39.3835475 -- 0.937 0.506
NGC722 28.695719583333332 20.69815277777778 -- 0.803 0.434
NGC723 28.44036625 -23.75778777777778 -- 0.657 0.578
NGC724 28.44036625 -23.75778777777778 -- 0.657 0.578
NGC725 28.14791375 -16.517795277777775 -- 0.533 0.384
NGC726 28.882804166666663 -10.799775 -- 0.363 0.283
NGC727 28.45571041666667 -35.85614555555556 -- 0.617 0.345
NGC729 28.509999999999998 -35.79861111111111 -- -- --
NGC731 28.73421583333333 -9.010805277777777 -- 0.957 0.861
NGC732 29.115458333333333 36.80222222222222 -- 1.6 1.1
NGC733 29.10307 33.06446944444444 -- 0.463 0.204
NGC734 28.62102458333333 -16.707173333333333 -- 0.4 0.352
NGC735 29.158362083333333 34.176874444444444 -- 1.11 0.422
NGC736 29.170292083333333 33.04351638888889 -- 1.063 0.893
NGC738 29.190300416666666 33.058342777777774 -- 0.37 0.33
NGC739 29.227850416666666 33.26667972222222 -- 0.463 0.361
NGC740 29.228663750000003 33.015123611111115 -- 1.017 0.264
NGC741 29.096666666666668 5.626388888888889 -- 1.767 1.131
NGC742 29.100691666666666 5.626680277777778 -- 0.19 0.19
NGC743 29.614166666666666 60.13 -- 14.8 14.8
NGC744 29.652083333333337 55.473055555555554 7.9 8.9 8.9
NGC745 28.532159999999998 -56.69369138888889 -- 1.293 0.931
NGC746 29.462516666666666 44.91860277777778 -- 0.62 0.558
NGC747 29.37690875 -9.462366388888888 -- 0.67 0.362
NGC748 29.09084916666667 -4.467624444444445 -- 1.097 0.614
NGC749 28.92134958333333 -29.9223225 -- 1.103 0.53
NGC750 29.386252083333332 33.209361666666666 -- 1.503 0.932
NGC751 29.387458333333335 33.20308333333334 -- 2.5 1.7
NGC752 29.22291666666667 37.79388888888889 -- 58.2 58.2
NGC753 29.42585 35.91603583333333 -- 1.083 0.802
NGC754 28.5868375 -56.76100861111111 -- 0.39 0.382
NGC755 29.094637083333335 -9.061320277777778 -- 1.23 0.443
NGC756 28.62102458333333 -16.707173333333333 -- 0.4 0.352
NGC758 28.925579166666665 -3.066466388888889 -- 0.557 0.423
NGC759 29.459750416666665 36.34307861111111 -- 0.99 0.911
NGC760 29.4475 33.35527777777778 -- 1.862 0.616
NGC761 29.456621666666663 33.37708111111111 -- 1.0 0.46
NGC762 29.240733333333335 -5.40286388888889 -- 0.92 0.534
NGC763 29.094637083333335 -9.061320277777778 -- 1.23 0.443
NGC765 29.700055833333337 24.892396666666667 -- 0.913 0.822
NGC766 29.674979166666667 8.34673888888889 -- 0.673 0.646
NGC767 29.711757083333335 -9.58716888888889 -- 0.647 0.22
NGC768 29.67058166666667 0.529228888888889 -- 0.697 0.432
NGC769 29.899537083333335 30.90992 -- 0.807 0.468
NGC770 29.806844166666668 18.954642777777778 13.49 0.587 0.399
NGC772 29.831482083333334 19.007631944444444 10.31 6.03 3.31
NGC773 29.71659125 -11.514693055555556 -- 0.92 0.515
NGC774 29.89473041666667 14.008207222222222 -- 0.753 0.542
NGC775 29.6361225 -26.293669166666668 -- 0.827 0.628
NGC776 29.977159166666667 23.644288888888887 -- 0.957 0.784
NGC777 30.06211041666667 31.429402777777778 11.45 1.39 1.251
NGC778 30.080914999999997 31.31309166666667 -- 0.873 0.472
NGC779 29.927742916666666 -5.96427 -- 2.383 0.858
NGC780 30.14683541666667 28.225217777777775 -- 0.793 0.492
NGC781 30.03739375 12.656110833333333 -- 1.15 0.276
NGC782 29.418297083333332 -57.790167777777775 -- 1.257 0.955
NGC783 30.27753958333333 31.882430555555555 -- 1.15 0.782
NGC784 30.32055 28.83725833333333 12.07 5.13 1.26
NGC785 30.41673625 31.826502777777776 -- 0.997 0.578
NGC786 30.35299291666667 15.646482222222222 -- 0.553 0.443
NGC787 30.202562916666665 -9.00256 -- 0.89 0.765
NGC788 30.276928333333334 -6.8158747222222225 12.76 1.02 0.836
NGC789 30.608516249999994 32.072361111111114 -- 0.67 0.469
NGC790 30.340033749999996 -5.370888333333333 -- 0.787 0.692
NGC791 30.43431083333333 8.499926388888888 -- 0.727 0.654
NGC792 30.563857083333332 15.712145555555555 -- 0.593 0.392
NGC794 30.622219166666667 18.373015555555558 -- 0.86 0.74
NGC795 29.955579166666666 -55.82418305555556 -- 0.683 0.492
NGC796 29.183333333333334 -74.22 -- 1.2 1.1
NGC797 30.867083333333333 38.11697222222222 13.06 1.412 1.202
NGC798 30.831734166666664 32.077488888888894 -- 0.863 0.38
NGC799 30.551411666666667 0.10063055555555556 -- 0.637 0.548
NGC800 30.54934 0.13041694444444446 -- 0.56 0.459
NGC801 30.936635833333327 38.25878194444444 13.47 1.28 0.461
NGC802 29.77482125 -67.87003583333333 -- 0.503 0.282
NGC803 30.936254166666664 16.03096111111111 -- 1.273 0.535
NGC804 31.008841666666672 30.832974166666666 -- 0.803 0.305
NGC805 31.123284166666668 28.812318333333334 -- 0.747 0.463
NGC806 30.879795416666663 -9.933390000000001 -- 0.887 0.284
NGC807 31.231865416666665 28.987515277777778 -- 1.003 0.682
NGC808 30.985754166666663 -23.311583333333335 -- 0.787 0.441
NGC809 31.07906041666667 -8.735293055555555 -- 0.563 0.428
NGC810 31.368955833333338 13.251526111111112 -- 1.02 0.612
NGC811 31.145162500000005 -10.108394444444444 -- 0.273 0.23
NGC812 31.714570833333333 44.57291111111111 -- 2.82 1.15
NGC813 30.400115416666665 -68.43921611111111 -- 0.78 0.515
NGC814 32.65669416666666 -15.77367888888889 -- 0.707 0.283
NGC815 32.66464833333333 -15.813450555555557 -- 0.25 0.2
NGC816 32.03699208333333 29.255931944444445 -- 0.3 0.288
NGC817 31.8904625 17.202602777777777 -- 0.673 0.323
NGC818 32.185596249999996 38.777120277777776 -- 1.157 0.601
NGC819 32.143233333333335 29.23399277777778 -- 0.593 0.439
NGC820 32.10406416666667 14.34959888888889 -- 0.877 0.596
NGC821 32.08806583333333 10.994953333333333 11.31 1.86 1.488
NGC822 31.663061250000002 -41.15673861111111 -- 0.667 0.453
NGC823 31.833624999999998 -25.441933333333335 -- 0.737 0.56
NGC824 31.721885 -36.45319361111111 -- 0.693 0.624
NGC825 32.13472333333333 6.3236027777777775 -- 0.987 0.414
NGC826 32.354382916666665 30.739684166666667 -- 0.617 0.456
NGC827 32.23459583333333 7.971554444444444 -- 1.013 0.426
NGC828 32.539778749999996 39.1903425 -- 1.203 0.722
NGC829 32.17562458333333 -7.7907975 -- 0.65 0.39
NGC830 32.24449083333333 -7.766804722222222 -- 0.937 0.543
NGC831 32.39405666666667 6.096255833333333 -- 0.447 0.304
NGC832 32.75333333333333 35.54111111111111 -- 0.23 0.19
NGC833 32.336870833333336 -10.133056388888889 13.0 1.037 0.518
