#Name Ra Dec Flux[V] maj_ax min_ax
IC543 142.72040583316 -14.73572137646 -- 0.897 0.843
IC544 143.97240338463 24.894918678399996 -- 0.7 0.168
IC545 144.02237083333333 24.948930555555556 -- 0.367 0.337
IC546 143.70930904004 -16.384488499529997 -- 0.687 0.398
IC547 144.02422593129 -12.43654842743 -- 0.873 0.611
IC548 144.58037123329 9.445983802620002 -- 0.503 0.221
IC549 145.18022083333332 3.9597138888888894 -- 0.31 0.279
IC550 145.11906977414 -6.94605757702 -- 0.57 0.479
IC551 145.25049810979 6.93607617587 -- 0.48 0.374
IC552 145.31906260571 10.64699077167 -- 0.797 0.398
IC553 145.18801747089 -5.43537468976 -- 0.62 0.496
IC555 145.48704460325 12.29627224457 -- 0.773 0.325
IC556 145.91826313628 11.060851460069998 -- 0.56 0.526
IC557 146.01002565545 10.988098100350001 -- 0.597 0.37
IC558 146.25144327757 29.452283922060005 13.899999618530273 0.563 0.451
IC559 146.182566 9.615936 -- 0.87 0.68
IC560 146.47223333333335 -0.26912222222222215 -- 1.23 0.541
IC561 146.49504400867 3.14520230334 -- 0.37 0.281
IC562 146.51689185439 -3.97195048682 -- 0.797 0.223
IC563 146.5848375 3.0455166666666664 -- 0.533 0.331
IC564 146.58791614617 3.07141070749 -- 1.073 0.322
IC565 146.95912083333334 15.85121111111111 -- 0.943 0.208
IC566 147.48495684251 -0.23135526759 -- 0.423 0.322
IC568 147.78466053046 15.730364692590001 -- 0.857 0.36
IC569 147.86728066479 10.9200711356 -- 0.413 0.273
IC570 147.9623911417 15.75573047665 -- 0.307 0.245
IC571 148.13154633593 15.775447255549999 -- 0.497 0.407
IC572 148.13669899104 15.826854437770002 -- 0.443 0.426
IC573 148.40081666666666 -12.482147222222222 -- 0.703 0.563
IC574 148.61258753774 -6.953311268499999 -- 0.653 0.64
IC575 148.63719683626 -6.85758667428 -- 0.973 0.603
IC576 148.77934177425 11.03952952674 -- 0.307 0.282
IC577 149.0165506409 10.498854840459998 -- 0.4 0.328
IC578 149.06727843742 10.48600239888 -- 0.483 0.3
IC579 149.16415416666666 -13.774883333333333 -- 0.617 0.321
IC580 149.48626043485 10.43243593651 -- 0.57 0.194
IC581 149.54824760556 15.946971458039998 -- 0.527 0.39
IC582 149.75091375623 17.81714574626 -- 0.573 0.482
IC583 149.77119531473 17.82153072178 -- 0.847 0.22
IC584 149.77132739378 10.36112455892 -- 0.25 0.22
IC585 149.93386545334 12.98857541172 -- 0.537 0.44
IC586 149.9596184656 -6.922762894360001 -- 0.503 0.463
IC587 150.7716375 -2.4001638888888888 -- 0.65 0.351
IC588 150.52932486301 3.0576958568 14.25 0.48 0.298
IC590 151.45761505505 0.6333596392999999 -- 0.74 0.474
IC591 151.86535244344 12.27453887082 -- 0.563 0.372
IC592 151.99479 -2.49725 -- 0.93 0.78
IC593 152.0750032991 -2.52678606268 -- 0.437 0.279
IC594 152.13331733001 -0.66685606657 -- 0.643 0.373
IC595 152.40885468164 11.00023369446 -- 0.423 0.305
IC596 152.63067329517 10.042369654130002 -- 0.663 0.212
IC598 153.20236219621 43.14554771564 -- 1.027 0.39
IC599 153.30217591567 -5.62892658764 -- 0.573 0.218
IC600 154.29546 -3.49778 -- 2.04 1.07
IC601 154.563699 7.038844 -- 0.257 0.195
IC602 154.58223750163 7.04927302902 -- 0.633 0.418
IC603 154.85439055977 -5.6561318355 -- 0.587 0.364
IC605 155.60054154794 1.1982221159899997 -- 0.373 0.291
IC606 155.88585117578 10.959715453629999 -- 0.317 0.253
IC607 156.0357415828 16.74190840755 -- 0.82 0.394
IC608 156.0879146693 -6.03923137217 -- 0.513 0.329
IC609 156.39765035074 -2.21524608965 -- 0.737 0.413
IC611 156.61817916666666 20.22825277777778 -- 1.24 0.174
IC612 156.77439271653 11.054884841790003 -- 0.403 0.258
IC613 156.78245058253 11.01073441226 -- 0.457 0.42
IC614 156.71604546 -3.46473903046 -- 0.31 0.205
IC615 156.8415101717 11.079951371520002 -- 0.837 0.251
IC616 158.19813106304 15.860802857639998 -- 0.517 0.465
IC618 158.18918926207 -12.71726942496 -- 0.597 0.525
IC619 158.45825420603 12.87835639039 -- 0.343 0.254
IC620 158.389277 11.871432 -- 0.393 0.228
IC621 158.33769105008 2.61614016645 -- 0.39 0.265
IC622 158.6783 11.197244444444445 -- 1.91 0.306
IC623 158.8374868982 3.5583630540699995 -- 0.753 0.316
IC624 159.06329627486 -8.33396279692 -- 1.66 0.365
IC625 160.65854 -23.93561 -- 2.29 0.52
IC626 159.23793009777 -7.02390071445 -- 0.713 0.556
IC627 159.33285337174 -3.35781181617 -- 0.433 0.373
IC628 159.40079832472 5.603691634960001 -- 0.54 0.346
IC629 159.26048564697 -27.5649789141 13.960000038146973 1.94 0.854
IC630 159.64012162223 -7.170702286860001 -- 1.423 1.253
IC632 159.79913231416 -0.40948009227 14.180000305175781 0.607 0.34
IC633 159.85166864489 -0.38928213799999994 14.619999885559082 0.4 0.208
IC634 160.2287125 5.991905555555556 -- 0.793 0.254
IC635 160.43883117204 15.643309791519997 -- 0.607 0.243
IC636 160.46075899774 4.33080639936 -- 0.647 0.285
IC637 160.59129302757 15.35960071623 -- 0.44 0.299
IC638 160.94987200745 15.89515917399 -- 0.497 0.238
IC639 161.4667748034 16.930460457739997 -- 0.69 0.207
IC642 162.03381407426 18.18867856782 -- 0.95 0.836
IC643 162.36325021429 12.20100956941 -- 0.793 0.301
IC644 162.94749427292 55.38566872896 -- 0.333 0.3
IC646 162.89658994524 55.46585477479 -- 0.46 0.34
IC647 162.6434421267 -12.85441354859 -- 0.393 0.236
IC648 162.75130425259 12.28737265851 -- 0.543 0.391
IC649 162.71691611964 1.16534168839 -- 0.387 0.286
IC651 162.74332580335 -2.15037411974 -- 0.643 0.592
IC652 162.74013990718 -12.44841991368 -- 0.697 0.46
IC653 163.02825824706 -0.56082800749 -- 1.183 0.473
IC654 163.45994208718 -11.72563376671 -- 0.67 0.295
IC655 163.59265489357 -0.36494632370999996 -- 0.693 0.194
IC657 164.4732380455 -4.90488935552 -- 0.633 0.291
IC658 164.56775376898 8.241646434100002 -- 0.46 0.359
IC659 164.51604801794 -6.26046161032 -- 0.47 0.395
IC660 164.61110116355 1.3829048115 -- 0.5 0.28
IC661 164.71461762679 1.6506284252899999 -- 0.433 0.381
IC662 164.83560595 1.5988559739000003 -- 0.417 0.308
IC663 165.15529732916 10.437188694890002 -- 0.457 0.301
IC664 165.18894959735 10.553169747320002 -- 0.567 0.419
IC666 165.31171414387 10.481127511649998 -- 0.44 0.282
IC667 166.65230513345 15.08873744521 -- 0.327 0.32
IC668 166.66481821324 15.040934711450001 -- 0.503 0.292
IC669 166.81903534623 6.302479134450001 -- 0.597 0.394
IC670 166.87003339328 6.7142404957399995 -- 0.64 0.474
IC671 166.88167585021 0.78312373874 -- 0.65 0.598
IC672 167.01336923463 -12.48411963178 -- 0.507 0.243
IC673 167.35534997263 -0.09774270556 -- 0.633 0.291
IC674 167.7764870182 43.632976011569994 -- 0.72 0.389
IC676 168.1658919892358 9.0555102040971 -- 0.927 0.575
IC677 168.48547167662 12.30105683932 -- 1.45 0.6
IC678 168.52656693697 6.57721800194 -- 0.497 0.377
IC680 169.47783303392 -1.94644854482 -- 0.577 0.358
IC681 169.63299617585 -12.14019768047 -- 0.557 0.278
IC683 170.36138926196 2.74670457661 -- 0.257 0.19
IC684 170.3869554466 2.8104877229999996 -- 0.54 0.27
IC686 170.77184145935001 5.644556617839999 -- 0.367 0.176
IC687 171.07224044353 47.84751922578 -- 0.523 0.481
IC689 170.910075535 -13.831078294589998 -- 1.117 0.491
IC690 171.08583487253 -8.34187037365 -- 0.607 0.231
IC691 171.684649 59.155420000000014 -- 0.463 0.315
IC692 171.4728833333333 9.987266666666669 -- 0.437 0.271
IC693 171.70260903125 -5.004073664079999 -- 0.64 0.32
IC694 172.1138 58.57841388888888 -- 0.21 0.181
IC696 172.16628853072 9.098711973829998 -- 0.473 0.388
IC697 172.14359048456 -1.62957241623 -- 0.51 0.275
IC698 172.26590822766 9.112035663509998 -- 0.663 0.345
IC699 172.27700215355 8.9885945839 -- 0.907 0.345
IC700 172.31375062421 20.583166726020007 -- 0.557 0.156
IC701 172.75272916666665 20.469052777777772 -- 0.503 0.372
IC703 189.47416666666666 14.291944444444445 -- -- --
IC705 173.23477426337 50.24183440283001 -- 0.393 0.275
IC706 173.30256410981 -13.3380781318 -- 0.737 0.25
IC707 173.43596950897 21.38002480722 -- 0.51 0.459
IC708 173.49677462446 49.06206667744 -- 0.747 0.642
IC709 173.56056495224 49.04317794301 -- 0.537 0.472
IC710 173.61428991492 25.87645847366 -- 0.507 0.345
IC711 173.69399661133 48.9561137385 -- 0.473 0.435
IC712 173.70539406172 49.07766005057 -- 0.82 0.623
IC714 174.12580105455 -9.84673336867 -- 0.723 0.622
IC716 174.76388323134 -0.20603690489 -- 1.073 0.215
IC717 174.71273 -10.583750000000002 -- 1.62 0.83
IC718 174.96984 8.874489 -- 1.15 0.56
IC719 175.0770668525 9.00992838383 -- 1.097 0.351
IC720 175.59306926742 8.76985323754 -- 0.98 0.372
IC721 175.62024203455 -8.340393351450002 -- 0.747 0.164
IC722 175.68238642902 8.97426295106 -- 0.533 0.32
IC723 175.74013107456 -8.332336546199999 -- 0.38 0.342
IC724 175.8944233704 8.942454209 -- 1.25 0.525
IC725 175.87232916666667 -1.668008333333333 -- 0.447 0.375
IC727 176.11906485025 10.78375914732 -- 1.04 0.229
IC728 176.2103 -1.6013060000000001 -- 0.6 0.468
IC729 176.32635769409 33.33581026980001 -- 0.573 0.252
IC730 176.396873 3.231847 -- 0.407 0.22
IC731 176.32535 49.570434 -- 0.303 0.176
IC734 176.5158333333333 -8.2675 -- 0.95 0.46
IC735 177.05325416666668 13.208733333333331 -- 0.35 0.231
IC736 177.08380865273 12.716565305099998 -- 0.387 0.302
IC737 177.11478362104 12.72735186112 -- 0.437 0.341
IC738 177.22860473854 -4.681876017329999 -- 0.44 0.246
IC739 177.88034913916 23.86285113464 -- 0.737 0.457
IC740 177.66225293345 55.35385962261 -- 0.687 0.577
IC741 177.63236728114 -4.8358210776 -- 0.59 0.295
IC742 177.75938050555 20.79971431673 -- 0.76 0.334
IC743 178.34291954496 -13.26499435812 -- 0.827 0.215
IC744 178.51977068539 23.192225978939994 -- 0.383 0.253
IC745 178.5511333024 0.13661760209000004 14.1899995803833 0.52 0.447
IC746 178.89630803922 25.889461730260003 -- 0.63 0.277
IC747 179.27032815792 -8.29216641176 -- 0.473 0.341
IC748 179.36129986289 7.460906793250001 -- 0.403 0.307
IC749 179.64185317029 42.73403580995 12.520000457763672 1.223 0.954
IC750 179.7176 42.72249999999999 12.170000076293945 1.773 0.78
IC751 179.719153 42.570341 14.390000343322754 0.83 0.315
IC752 179.81250404992 42.566857078800005 -- 0.457 0.301
IC753 179.8036794828 -0.52380332759 -- 0.557 0.39
IC754 179.84815289945 -1.65452537858 -- 0.71 0.54
IC755 180.29344102986997 14.10457961177 -- 0.947 0.227
IC756 180.74087627809 4.8458763223600005 17.540000915527344 0.873 0.437
IC757 181.013605 52.590569 -- 1.655 0.86833334
IC758 181.049479 62.505358 -- 1.74 0.98
IC760 181.47288326723998 -29.292122933679998 -- 1.187 0.427
IC761 181.47369784255997 -12.67322808227 -- 0.567 0.238
IC762 182.04983210799998 25.7571361461 -- 0.513 0.349
IC763 182.06381171913998 25.811482395160002 -- 0.71 0.369
IC764 182.55912916666665 -29.736811111111113 -- 4.79 1.26
IC766 182.72332527640998 -12.654999293450002 -- 0.97 0.272
IC767 182.76137089250997 12.10399525201 -- 0.407 0.317
IC768 182.94827063279996 12.14378005139 -- 0.65 0.286
IC769 183.13466874834998 12.123798360319999 -- 0.95 0.513
IC770 183.2595833333333 -4.553400000000001 -- 0.273 0.175
IC771 183.80507871998998 13.184567875679997 -- 0.393 0.26
IC773 184.53376140092996 6.13949279473 -- 0.447 0.322
IC774 184.71359202726998 -6.76650440155 -- 0.443 0.364
IC775 184.72361700203 12.91267876684 -- 0.717 0.459
IC776 184.762994 8.856153 -- 2.2666667 2.2666667
IC777 184.84922916666665 28.309880555555566 -- 0.55 0.297
IC779 184.91139121733997 29.88317799648 -- 0.453 0.381
IC780 184.99325193607996 25.771690107120005 -- 0.723 0.477
IC781 185.01372586933996 14.961504325810001 -- 0.57 0.467
IC782 185.40403277522998 5.765783625130001 -- 0.647 0.388
IC783 185.41164104058998 15.745093970150002 -- 0.56 0.515
IC784 185.62524127477997 -4.65276011867 -- 0.903 0.325
IC785 185.7585458333333 -13.223722222222225 -- 0.553 0.288
IC786 185.79562896055 -13.20457358852 -- 0.643 0.515
IC787 186.35462569225996 16.12418879927 -- 0.76 0.319
IC788 186.52973839646998 16.18099488264 -- 1.25 0.825
IC789 186.58550238745 7.46013378061 -- 0.37 0.318
IC790 186.64791535973998 9.03548853923 -- 0.457 0.32
IC791 186.74781633488996 22.639577498780003 -- 0.66 0.515
IC792 186.78652956016998 16.32541064882 -- 0.627 0.288
IC794 187.03587364343997 12.09329839042 13.4399995803833 0.553 0.365
IC795 187.13059078415998 23.304920798239998 -- 0.527 0.263
IC796 187.36000642563997 16.40453872545 -- 1.02 0.469
IC797 187.9781333333333 15.123919444444443 -- 0.877 0.491
IC798 188.13917767411996 15.415397972300003 -- 0.363 0.342
IC799 188.45791119109998 -7.375473756160001 -- 0.64 0.371
IC800 188.48631250000003 15.354541666666668 -- 0.963 0.462
IC801 188.43730836181 52.25480059332 -- 0.65 0.468
IC803 189.90608333333336 16.588644444444444 -- 0.56 0.179
IC806 190.53510969646996 -17.3492728264 -- 0.46 0.359
IC807 190.55203443001 -17.40342907961 -- 0.57 0.57
IC810 190.5378322403 12.596809783760001 -- 0.923 0.351
IC811 191.19607875385 -10.197882024380002 -- 0.783 0.595
IC812 191.21188592451998 -4.4345883267 -- 0.4 0.312
IC813 191.29933411749997 23.03610024897 -- 0.683 0.519
IC815 191.59447566433997 11.87662014256 -- 0.453 0.354
IC816 191.69307419103998 9.85055877648 -- 0.58 0.313
IC818 191.68565258334996 29.73526725462 -- 0.657 0.197
IC819 191.542 30.732 -- 1.45 0.348
IC820 191.54687306151 30.72273793859 -- 1.7 0.88
IC821 191.85899541039 29.787793137530002 -- 0.533 0.363
IC822 191.93984999530997 30.07719847528 -- 0.447 0.384
IC823 191.98046534226998 27.22234578412 -- 0.717 0.602
IC824 192.42416666666662 -4.579722222222222 -- 0.63 0.316
IC825 192.56692130918026 -5.378740290960309 -- -- --
IC826 192.83304559483 31.059632217280004 -- 0.487 0.467
IC827 192.97940199043 16.282804325920004 -- 0.917 0.348
IC829 193.11423959299998 -15.518574161359998 13.56350040435791 1.147 0.436
IC830 192.81882822191997 53.696300917680006 -- 0.727 0.407
IC831 193.18361548101 26.47042608959 -- 0.587 0.305
IC832 193.49627058737997 26.444025923639998 -- 0.513 0.431
IC833 194.15900760383997 -6.733484033650001 -- 0.267 0.187
IC834 194.07749194040997 26.358899326199996 -- 0.603 0.362
IC835 194.21781401831 26.48770300318 -- 0.53 0.456
IC836 193.97598333333332 63.6118388888889 -- 1.21 0.242
IC837 194.37986666666666 26.511905555555558 -- 0.593 0.214
IC838 194.55652938254997 26.42685942709 -- 0.4 0.296
IC839 194.59234092729997 28.152125140960003 15.279999732971191 0.338 0.165
IC840 194.67512491391997 10.616515948250001 -- 0.387 0.278
IC841 194.94723188687996 21.81320120424 -- 0.63 0.391
IC842 195.16477795597 29.019410811350006 13.720000267028809 0.873 0.437
IC843 195.38995275593996 29.130551133440004 13.84000015258789 0.743 0.416
IC844 195.82598111808997 -30.521022030199994 -- 1.3 0.39
IC845 196.23925821574 12.079051626789997 -- 0.52 0.426
IC846 196.33797491827 23.095562662599995 -- 0.513 0.431
IC847 196.38399998386998 53.68514098549 -- 0.467 0.448
IC848 196.7564629807 16.00713777462 -- 0.357 0.342
IC849 196.91123111249996 -0.9424841522399999 -- 0.523 0.408
IC850 196.95964166666664 -0.868275 -- 0.667 0.173
IC851 197.14312499999997 21.04974166666667 -- 0.733 0.279
IC852 196.90317218214997 60.15721389693 -- 0.55 0.462
IC853 197.17387371243004 52.77424000746 -- 0.74 0.592
IC855 197.65374999999997 -4.485 -- 0.74 0.65
IC856 197.6734 20.536758333333335 -- 0.73 0.248
IC857 198.459084 17.076234 -- 0.65 0.494
IC858 198.71640468915 17.22678137588 -- 0.827 0.612
IC859 198.73863140658 17.22516414635 -- 0.447 0.402
IC860 198.76462499999997 24.618833333333335 -- 0.68 0.422
IC861 198.78077499999998 34.328725000000006 -- 0.64 0.346
IC862 199.06410717429998 20.04767188624 -- 0.38 0.327
IC863 199.30167724321998 -17.25445930778 -- 0.697 0.474
IC864 199.2854137623 20.69214046341 -- 0.403 0.194
IC865 199.5 -5.9 -- -- --
IC866 199.31977874805997 20.69098854658 -- 0.453 0.281
IC867 199.33248193285 20.63806538771 -- 0.563 0.451
IC868 199.36895518444996 20.61232429637 -- 0.593 0.475
IC870 199.37881128964997 20.600153991090004 -- 0.65 0.351
IC871 199.49441276982998 4.40341065554 -- 0.79 0.427
IC872 199.57775649751 6.33524932191 -- 0.55 0.242
IC873 199.56782707530996 4.464314302930001 -- 0.42 0.344
IC874 199.75217147686 -27.628589713110006 -- 0.777 0.668
IC875 199.28145653621996 57.539486330219994 -- 0.87 0.539
IC876 199.64409479088997 4.48632284835 -- 0.613 0.429
IC877 199.48906166666663 6.082049722222222 -- -- --
IC878 199.50149333333331 6.120403055555554 -- -- --
IC880 199.53065875 6.112116388888889 -- -- --
IC881 199.98478256265997 15.850530381120002 -- 1.02 0.306
IC882 200.02891287843997 15.898132778120003 -- 0.473 0.398
IC883 200.14729999999997 34.1395 -- 0.573 0.333
IC885 200.62882892257 21.31639509749 -- 0.657 0.578
IC889 201.65641007962998 11.869518165969996 -- 0.363 0.334
IC891 202.49966140794996 0.30511430059999994 -- 0.553 0.487
IC892 202.94115252896998 -2.7130567588500005 -- 0.96 0.48
IC893 202.94743938542 -2.6116358310700005 -- 1.007 0.242
IC894 203.02006101416998 17.048988330729998 16.3700008392334 0.743 0.342
IC896 203.54258014679996 4.86847659535 -- 0.653 0.457
IC897 203.48428333333337 17.712983333333334 -- 0.807 0.177
IC898 203.53919679758 13.280786738760002 -- 0.373 0.246
IC899 203.75 -8.066666666666666 -- -- --
IC900 203.67923168044 9.3368884837 -- 0.737 0.545
IC901 203.92666177523998 13.33089567196 -- 0.43 0.318
IC902 204.00504999999995 49.96071944444445 -- 0.573 0.161
IC903 204.60863088105998 -0.22762133672 13.619999885559082 0.68 0.286
IC904 204.63422557869 0.54020022169 14.210000038146973 0.563 0.293
IC905 205.01218639749996 23.14298411807 -- 0.527 0.348
IC906 205.04158755277996 23.341037437960004 -- 0.5 0.2
IC907 204.84603164262 51.05104566896 -- 0.853 0.239
IC908 205.32885558213 -4.34425581245 -- 0.403 0.307
IC909 205.2131650103 24.47328298903 -- 0.423 0.389
IC910 205.28268864141003 23.282035201140005 -- 0.423 0.313
IC911 205.3556949332 23.24747266542 -- 0.44 0.343
IC912 205.37022646635 23.24542829269 -- 0.57 0.274
IC913 205.37358770461998 23.1669550995 -- 0.567 0.374
IC914 205.41917347713 23.18899450148 -- 0.41 0.312
IC916 205.65893572798998 24.465040135669998 -- 0.41 0.377
IC918 205.65704903219998 55.529516315 -- 0.63 0.23
IC919 205.6978641362 55.52136397971 -- 0.357 0.257
IC920 206.35277572643997 -12.57412196636 -- 0.663 0.57
IC923 205.80909942585 55.60313496612 -- 0.283 0.238
IC926 205.91358641119996 55.63151506384 -- -- --
IC933 206.31732664617996 23.218959744410004 -- 0.783 0.627
IC936 206.035626 55.706089 -- 0.4 0.2
IC938 206.13012990737997 55.62735974191 -- -- --
IC939 206.92970540153 3.41149424388 -- 0.613 0.564
IC940 206.99044757233 3.4496067325199995 -- 0.65 0.37
IC941 207.14847926507997 24.01504201985 -- 0.623 0.411
IC942 206.92144206775 56.62161580743 -- 0.477 0.4
IC943 207.63388370469997 3.1941587104699996 -- 0.547 0.503
IC944 207.87873749999997 14.09212777777778 -- 1.307 0.418
IC945 206.9523458333333 72.04994166666665 -- 0.297 0.208
IC946 208.03480958387996 14.11623408084 -- 0.617 0.506
IC947 208.14957456355 0.8183971868 -- 2.307 0.784
IC948 208.11128926674 14.09128665902 -- 0.873 0.489
IC949 208.06978439969998 22.52154334658 -- 0.737 0.28
IC950 208.10680416829996 14.488681572299999 -- 1.071 0.776
IC951 207.94685416666664 50.978322222222225 -- 0.607 0.534
IC952 208.42468644106 3.3774611730099995 -- 0.753 0.347
IC954 207.48721992573996 71.16451672837 -- 0.577 0.392
IC956 208.66740596845 20.72019450378 -- 0.457 0.398
IC959 209.01417510329 13.50585073012 -- 0.843 0.557
IC960 208.99603333333332 17.49937222222222 -- 0.257 0.231
IC961 208.94495678143 25.84035206745 -- 0.547 0.361
IC962 209.30498731108997 12.021294608259998 -- 0.497 0.417
IC963 209.3542566569818 17.4078887620412 -- 0.367 0.279
IC964 209.4222381723 17.50873037368 -- 0.323 0.297
IC965 209.44789061071998 17.510514946249998 -- 0.47 0.291
IC966 209.55832123851 5.408281930200001 -- 0.5 0.41
IC967 209.59570886267997 14.45732798463 -- 0.643 0.283
IC968 210.15254914054 -2.909095082840001 -- 0.48 0.278
IC970 210.64253783442 14.55254221149 -- 1.23 0.36
IC971 210.96994166666667 -10.140558333333333 -- 0.683 0.465
IC972 211.10800195247998 -17.2279388701 -- 0.783 0.783
IC975 211.78682814075998 15.31806977147 -- 0.527 0.337
IC976 212.18034163457997 -1.16163151907 -- 0.923 0.351
IC977 212.17521 -3.002428 -- 0.297 0.273
IC978 212.24194535324 -2.97375186834 -- 0.367 0.213
